name,n,stem,Adams filtration,shift,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target,E,H,P,C2,label,angle,drinfo,drtarget,nulldif,XX
145_47_13,145,47,13,0,0,,,,,,,,,146_47_13,,,,145_47_13,,,,,XX
145_48_12,145,48,12,0,0,,,,,,,,,146_48_12,,,,145_48_12,,,,,XX
145_50_10,145,50,10,0,0,,,,,,,,,146_50_10,,,,145_50_10,,4,145_49_14,,XX
145_51_9,145,51,9,0,0,,,,,,,,,146_51_9,,,,145_51_9,,,,,XX
145_52_8,145,52,8,0,0,,,,,,,,,146_52_8,,,,145_52_8,,,,,XX
145_53_7,145,53,7,0,0,,,,,,,,,146_53_7,,,,145_53_7,,,,,XX
146_44_16,146,44,16,0,0,,,,,,,,,147_44_16,,,,146_44_16,,,,,XX
146_47_13,146,47,13,0,0,,,,,,,,,147_47_13,,,,146_47_13,,,,,XX
146_48_12,146,48,12,0,0,,,,,,,,,147_48_12,,,,146_48_12,,,,,XX
146_50_10,146,50,10,0,0,,,,,,,,,147_50_10,,,,146_50_10,,4,146_49_14,,XX
146_51_9,146,51,9,0,0,,,,,,,,,147_51_9,,,,146_51_9,,,,,XX
146_52_8,146,52,8,0,0,,,,,,,,,147_52_8,,,,146_52_8,,,,,XX
146_53_7,146,53,7,0,0,,,,,,,,,147_53_7,,,,146_53_7,,,,,XX
147_44_16,147,44,16,0,0,,,,,,,,,148_44_16,,,,147_44_16,,,,,XX
147_47_13,147,47,13,0,0,,,,,,,,,148_47_13,,,,147_47_13,,,,,XX
147_48_12,147,48,12,0,0,,,,,,,,,148_48_12,,,,147_48_12,,,,,XX
147_50_10,147,50,10,0,0,,,,,,,,,148_50_10,,,,147_50_10,,4,147_49_14,,XX
147_51_9,147,51,9,0,0,,,,,,,,,148_51_9,,,,147_51_9,,,,,XX
147_52_8,147,52,8,0,0,,,,,,,,,148_52_8,,,,147_52_8,,,,,XX
147_53_7,147,53,7,0,0,,,,,,,,,148_53_7,,,,147_53_7,,,,,XX
148_44_16,148,44,16,0,0,,,,,,,,,149_44_16,,,,148_44_16,,,,,XX
148_47_13,148,47,13,0,0,,,,,,,,,149_47_13,,,,148_47_13,,,,,XX
148_48_12,148,48,12,0,0,,,,,,,,,149_48_12,,,,148_48_12,,,,,XX
148_50_10,148,50,10,0,0,,,,,,,,,149_50_10,,,,148_50_10,,4,148_49_14,,XX
148_51_9,148,51,9,0,0,,,,,,,,,149_51_9,,,,148_51_9,,,,,XX
148_52_8,148,52,8,0,0,,,,,,,,,149_52_8,,,,148_52_8,,,,,XX
148_53_7,148,53,7,0,0,,,,,,,,,149_53_7,,,,148_53_7,,,,,XX
149_44_16,149,44,16,0,0,,,,,,,,,150_44_16,,,,149_44_16,,,,,XX
149_47_13,149,47,13,0,0,,,,,,,,,150_47_13,,,,149_47_13,,,,,XX
149_48_12,149,48,12,0,0,,,,,,,,,150_48_12,,,,149_48_12,,,,,XX
149_50_10,149,50,10,0,0,,,,,,,,,150_50_10,,,,149_50_10,,4,149_49_14,,XX
149_51_9,149,51,9,0,0,,,,,,,,,150_51_9,,,,149_51_9,,,,,XX
149_52_8,149,52,8,0,0,,,,,,,,,150_52_8,,,,149_52_8,,,,,XX
149_53_7,149,53,7,0,0,,,,,,,,,150_53_7,,,,149_53_7,,,,,XX
150_44_16,150,44,16,0,0,,,,,,,,,151_44_16,,,,150_44_16,,,,,XX
150_47_13,150,47,13,0,0,,,,,,,,,151_47_13,,,,150_47_13,,,,,XX
150_48_12,150,48,12,0,0,,,,,,,,,151_48_12,,,,150_48_12,,,,,XX
150_50_10,150,50,10,0,0,,,,,,,,,151_50_10,,,,150_50_10,,4,150_49_14,,XX
150_51_9,150,51,9,0,0,,,,,,,,,151_51_9,,,,150_51_9,,,,,XX
150_52_8,150,52,8,0,0,,,,,,,,,151_52_8,,,,150_52_8,,,,,XX
150_53_7,150,53,7,0,0,,,,,,,,,151_53_7,,,,150_53_7,,,,,XX
151_44_16,151,44,16,0,0,,,,,,,,,152_44_16,,,,151_44_16,,,,,XX
151_47_13,151,47,13,0,0,,,,,,,,,152_47_13,,,,151_47_13,,,,,XX
151_48_12,151,48,12,0,0,,,,,,,,,152_48_12,,,,151_48_12,,,,,XX
151_50_10,151,50,10,0,0,,,,,,,,,152_50_10,,,,151_50_10,,,,,XX
151_51_9,151,51,9,0,0,,,,,,,,,152_51_9,,,,151_51_9,,,,,XX
151_52_8,151,52,8,0,0,,,,,,,,,152_52_8,,,,151_52_8,,,,,XX
151_53_7,151,53,7,0,0,,,,,,,,,152_53_7,,,,151_53_7,,,,,XX
152_44_16,152,44,16,0,0,,,,,,,,,,,,,152_44_16,,,,,XX
152_47_13,152,47,13,0,0,,,,,,,,,,,,,152_47_13,,,,,XX
152_48_12,152,48,12,0,0,,,,,,,,,,,,,152_48_12,,,,,XX
152_50_10,152,50,10,0,0,,,,,,,,,,,,,152_50_10,,,,,XX
152_51_9,152,51,9,0,0,,,,,,,,,,,,,152_51_9,,,,,XX
152_52_8,152,52,8,0,0,,,,,,,,,,,,,152_52_8,,,,,XX
152_53_7,152,53,7,0,0,,,,,,,,,,,,,152_53_7,,,,,XX
0_41_20,0,41,20,0,0,,,,,,,,,,,,,0_41_20,,,,,XX
0_48_13,0,48,13,0,0,,,,,,,,,,,,,0_48_13,,,,,XX
0_52_9,0,52,9,0,0,,,,,,,,,,,,,0_52_9,,,,,XX
0_53_8,0,53,8,0,0,,,,,,,,,,,,,0_53_8,,,,,XX
0_54_7,0,54,7,0,0,,,,,,,,,,,,,0_54_7,,,,,XX
2_41_20,2,41,20,0,0,,,,2_42_21,,,,,3_41_20,3_40_19,,,2_41_20,,,,,XX
2_42_19,2,42,19,0,0,,,,,,,,,,3_41_18,,,2_42_19,,,,,XX
2_45_16,2,45,16,0,0,,,,,,,,,,3_44_15,,,2_45_16,,,,,XX
2_47_14,2,47,14,0,0,,,,,,,,,,3_46_13,,,2_47_14,,4,2_46_18,,XX
2_48_13,2,48,13,0,0,,,,,,,,,,3_47_12,,,2_48_13,,,,,XX
2_49_12,2,49,12,0,0,,,,,,,,,,3_48_11,,,2_49_12,,,,,XX
2_50_11,2,50,11,0,0,,,,,,,,2_57_12,,3_49_10,,,2_50_11,,,,,XX
3_41_20,3,41,20,0,0,,,,3_42_21,,,,,4_41_20,,,0_40_19,3_41_20,,,,,XX
4_41_20,4,41,20,0,0,,,,4_42_21_1,,,,,5_41_20,,,,4_41_20,,,,,XX
4_42_19,4,42,19,0,0,,4_42_20_0,,4_43_20_0,,4_45_20,,,,7_39_18,,,4_42_19,,,,,XX
4_46_15,4,46,15,0,0,,,,,,,,,,7_43_14,,,4_46_15,,,,,XX
4_48_13,4,48,13,0,0,,,,4_49_14_0,,,,,5_48_13,7_45_12,,,4_48_13,,4,4_47_17,,XX
4_49_12_0,4,49,12,0,0,,,,4_50_13,,,,,,7_46_11_0,,,4_49_12_0,,,,,XX
4_49_12_1,4,49,12,0,0,,,,,,,,,5_49_12,7_46_11_1,,,4_49_12_1,,,,,XX
4_50_11_0,4,50,11,0,0,,,,,,,,,,7_47_10_0,,,4_50_11_0,,,,,XX
4_50_11_1,4,50,11,0,0,,,,,,,,,5_50_11,7_47_10_1,,,4_50_11_1,,,,,XX
4_51_10_0,4,51,10,0,0,,,,,,,,,,7_48_9_1,,,4_51_10_0,,,,,XX
4_51_10_1,4,51,10,0,0,,,,4_52_11,,,,4_58_11_1,,7_48_9_0,,,4_51_10_1,,,,,XX
4_51_10_2,4,51,10,0,0,,,,4_52_11,,,,4_58_11_2,5_51_10,7_48_9_2,,,4_51_10_2,,,,,XX
4_52_9,4,52,9,0,0,,4_52_10_0,,,,,,4_59_10_0,,7_49_8,,,4_52_9,,,,,XX
4_54_7,4,54,7,0,0,,,,,,,,4_61_8_1;4_61_8_2,,7_51_6,,,4_54_7,,,,,XX
5_41_20,5,41,20,0,0,,,,5_42_21,,,,,6_41_20,,,,5_41_20,,,,,XX
5_42_19,5,42,19,0,0,,5_42_20,,5_43_20,,,,,6_42_19,9_38_18,2_43_21,0_39_18,5_42_19,,,,,XX
5_46_15,5,46,15,0,0,,,,,,,,,,,,0_43_14,5_46_15,,,,,XX
5_48_13,5,48,13,0,0,,,,,,,,,,,2_49_15,0_45_12,5_48_13,,4,5_47_17,,XX
5_49_12,5,49,12,0,0,,,,,,,,,6_49_12,,2_50_14,0_46_11,5_49_12,,,,,XX
5_50_11,5,50,11,0,0,,,,,,,,,6_50_11_0,,2_51_13,0_47_10,5_50_11,,,,,XX
5_51_10,5,51,10,0,0,,,,,,,,5_58_11_0,,,2_52_12,0_48_9,5_51_10,,,,,XX
5_54_7,5,54,7,0,0,,,,5_55_8,,5_57_8_0;5_57_8_1,,5_61_8_0,6_54_7_3,9_50_6,,0_51_6,5_54_7,,,,5_53_10,XX
5_55_6,5,55,6,0,0,,,,,,5_58_7_0,,,6_55_6_1,,,0_52_5,5_55_6,,4,5_54_10,,XX
6_41_20,6,41,20,0,0,,,,6_42_21,,,,,7_41_20_1,,,,6_41_20,,,,,XX
6_42_19,6,42,19,0,0,,6_42_20,,,,,,,7_42_19,,,,6_42_19,,,,,XX
6_43_18,6,43,18,0,0,,6_43_19,,,,,,,,11_38_17,,,6_43_18,,,,,XX
6_49_12,6,49,12,0,0,,,,,,,,,,,,,6_49_12,,,,,XX
6_50_11_0,6,50,11,0,0,,,,,,,,,,,,,6_50_11_0,,,,,XX
6_50_11_1,6,50,11,0,0,,,,,,,,,,11_45_10,,,6_50_11_1,,,,,XX
6_52_9_0,6,52,9,0,0,,,,,,6_55_10_0,,,,11_47_8_0,,,6_52_9_0,,,,,XX
6_52_9_1,6,52,9,0,0,,,,6_53_10_0,,6_55_10_1,,,7_52_9_1,11_47_8_1,,,6_52_9_1,,,,,XX
6_53_8_0,6,53,8,0,0,,,,,,,,,,11_48_7_0,,,6_53_8_0,,,,6_52_12,XX
6_53_8_1,6,53,8,0,0,,6_53_9_0,,6_54_9_1,,6_56_9_1,,,7_53_8_1,11_48_7_1,,,6_53_8_1,,,,6_52_12,XX
6_54_7_0,6,54,7,0,0,,,,,,,,6_61_8_0,,,,,6_54_7_0,,,,6_53_10_0;6_53_10_1;6_53_10_2,XX
6_54_7_1,6,54,7,0,0,,6_54_8,,,,6_57_8_1,,6_61_8_0;6_61_8_1,,,,,6_54_7_1,,,,6_53_10_0;6_53_10_1;6_53_10_2,XX
6_54_7_2,6,54,7,0,0,,,,6_55_8_0,,,,6_61_8_0;6_61_8_2,,,,,6_54_7_2,,,,6_53_10_0;6_53_10_1;6_53_10_2,XX
6_54_7_3,6,54,7,0,0,,,,6_55_8_2,,6_57_8_2,,6_61_8_3,7_54_7,,,,6_54_7_3,,,,6_53_10_0;6_53_10_1;6_53_10_2,XX
6_55_6_0,6,55,6,0,0,,,,,,6_58_7_0,,6_62_7,,11_50_5,,,6_55_6_0,,,,,XX
6_55_6_1,6,55,6,0,0,,,,,,,,,7_55_6,,,,6_55_6_1,,,,6_54_10_0;6_54_10_1;6_54_10_2,XX
7_41_20_0,7,41,20,0,0,,,,7_42_21,,,,,8_41_20_0,13_35_19,,0_36_19,7_41_20_0,,,,,XX
7_41_20_1,7,41,20,0,0,,,,7_42_21,,,,,8_41_20_1,,,,7_41_20_1,,,,,XX
7_42_19,7,42,19,0,0,,7_42_20,,,,,,,8_42_19_1,,,,7_42_19,,,,,XX
7_52_9_0,7,52,9,0,0,,,,,,7_55_10_0;7_55_10_2,,,8_52_9_0,13_46_8,,0_47_8_0,7_52_9_0,,,,,XX
7_52_9_1,7,52,9,0,0,,,,,,7_55_10_1,,,8_52_9_1,,,0_47_8_1,7_52_9_1,,,,,XX
7_53_8_0,7,53,8,0,0,,,,,,,,,8_53_8_0,,,0_48_7_0,7_53_8_0,,,,,XX
7_53_8_1,7,53,8,0,0,,,,,,7_56_9_0,,,8_53_8_3,,,0_48_7_1,7_53_8_1,,,,,XX
7_54_7,7,54,7,0,0,,,,7_55_8_1,,7_57_8,,7_61_8_0,8_54_7_2,,,,7_54_7,,,,7_53_10_0;7_53_10_1;7_53_10_2,XX
7_55_6,7,55,6,0,0,,,,,,,,,8_55_6_1,,,,7_55_6,,,,7_54_10_0;7_54_10_1;7_54_10_2;7_54_10_3,XX
7_56_5,7,56,5,0,0,,7_56_6,,,,7_59_6_1,,7_63_6,8_56_5,13_50_4_1,,0_51_4,7_56_5,,,,7_55_8_1,XX
8_41_20_0,8,41,20,0,0,,,,8_42_21,,,,,,,,,8_41_20_0,,,,,XX
8_41_20_1,8,41,20,0,0,,,,8_42_21,,,,,9_41_20,,,,8_41_20_1,,,,,XX
8_42_19_0,8,42,19,0,0,,8_42_20_0,,,,,,,,15_35_18,,,8_42_19_0,,,,,XX
8_42_19_1,8,42,19,0,0,,8_42_20_1,,,,,,,9_42_19,,,,8_42_19_1,,,,,XX
8_47_14,8,47,14,0,0,,,,,,,,,9_47_14,15_40_13,,,8_47_14,,4,8_46_18_1,,XX
8_50_11,8,50,11,0,0,,,,,,,,,,15_43_10,,,8_50_11,,,,,XX
8_52_9_0,8,52,9,0,0,,,,,,8_55_10_1;8_55_10_5,,,9_52_9_0,,,,8_52_9_0,,,,,XX
8_52_9_1,8,52,9,0,0,,,,,,8_55_10_3,,,9_52_9_1,,,,8_52_9_1,,,,,XX
8_53_8_0,8,53,8,0,0,,,,,,,,,,,,,8_53_8_0,,,,,XX
8_53_8_1,8,53,8,0,0,,,,,,8_56_9_1,,8_60_9_1,,15_46_7_0,,,8_53_8_1,,,,,XX
8_53_8_2,8,53,8,0,0,,,,8_54_9_3,,8_56_9_2,,,9_53_8_0,15_46_7_1,,,8_53_8_2,,,,,XX
8_53_8_3,8,53,8,0,0,,,,,,8_56_9_2,,,9_53_8_1,,,,8_53_8_3,,,,,XX
8_54_7_0,8,54,7,0,0,,,,,,8_57_8_1,,8_61_8_0,,15_47_6_0,,,8_54_7_0,,,,,XX
8_54_7_1,8,54,7,0,0,,,,,,8_57_8_1,,8_61_8_1,9_54_7_0,15_47_6_1,,,8_54_7_1,,,,8_53_10_0;8_53_10_1;8_53_10_2,XX
8_54_7_2,8,54,7,0,0,,,,8_55_8_3,,8_57_8_0,,8_61_8_2,9_54_7_1,,,,8_54_7_2,,,,8_53_10_0;8_53_10_1;8_53_10_2,XX
8_55_6_0,8,55,6,0,0,,,,8_56_7_0;8_56_7_1,,,,8_62_7_1;8_62_7_3,,15_48_5,,,8_55_6_0,,,,,XX
8_55_6_1,8,55,6,0,0,,,,,,,,,9_55_6,,,,8_55_6_1,,,,8_54_10_0;8_54_10_1;8_54_10_2;8_54_10_3,XX
8_56_5,8,56,5,0,0,,8_56_6_2,,,,8_59_6_2,,8_63_6_2,9_56_5,,,,8_56_5,,,,8_55_8_3,XX
9_41_20,9,41,20,0,0,,,,,,,,,10_41_20,,4_44_22_0,,9_41_20,,,,,XX
9_42_19,9,42,19,0,0,,9_42_20,,,,,,,10_42_19,,4_45_21,,9_42_19,,,,,XX
9_47_14,9,47,14,0,0,,,,,,,,,,,4_50_16,,9_47_14,,4,9_46_18_0,,XX
9_52_9_0,9,52,9,0,0,,,,,,9_55_10_1,,,10_52_9_0,,4_55_11,,9_52_9_0,,,,,XX
9_52_9_1,9,52,9,0,0,,,,,,,,,10_52_9_1,,,,9_52_9_1,,,,,XX
9_53_8_0,9,53,8,0,0,,,,9_54_9_0,,9_56_9_0,,,10_53_8_0,,4_56_10_0;4_56_10_1,0_46_7_1,9_53_8_0,,,,,XX
9_53_8_1,9,53,8,0,0,,,,,,9_56_9_0,,,10_53_8_1,,4_56_10_0,,9_53_8_1,,,,,XX
9_54_7_0,9,54,7,0,0,,,,,,,,9_61_8_0,,,4_57_9_1,,9_54_7_0,,,,,XX
9_54_7_1,9,54,7,0,0,,,,,,,,9_61_8_1,10_54_7_2,,4_57_9_0,,9_54_7_1,,,,9_53_11,XX
9_55_6,9,55,6,0,0,,,,,,,,,10_55_6_1,,,,9_55_6,,,,9_54_10,XX
9_56_5,9,56,5,0,0,,9_56_6_1,,,,9_59_6_0,,9_63_6,10_56_5,,4_59_7_0,,9_56_5,,,,9_55_9_0;9_55_9_1;9_55_9_2,XX
10_41_20,10,41,20,0,0,,,,,,,,,11_41_20,,,,10_41_20,,,,,XX
10_42_19,10,42,19,0,0,,,,,,,,,,,,,10_42_19,,,,,XX
10_47_14,10,47,14,0,0,,,,,,,,,,19_38_13,,,10_47_14,,,,,XX
10_52_9_0,10,52,9,0,0,,,,,,10_55_10_0,,,11_52_9_1,,,,10_52_9_0,,,,,XX
10_52_9_1,10,52,9,0,0,,,,,,,,,11_52_9_2,,,,10_52_9_1,,,,,XX
10_53_8_0,10,53,8,0,0,,,,,,,,,,,,,10_53_8_0,,,,,XX
10_53_8_1,10,53,8,0,0,,,,,,,,,11_53_8_1,,,,10_53_8_1,,,,,XX
10_54_7_0,10,54,7,0,0,,10_54_8_0,,,,10_57_8_0,,10_61_8_0,,19_45_6_1,,,10_54_7_0,,,,,XX
10_54_7_1,10,54,7,0,0,,10_54_8_0,,10_55_8_0,,10_57_8_0;10_57_8_1,,,11_54_7_0,19_45_6_0;19_45_6_1,,,10_54_7_1,,,,,XX
10_54_7_2,10,54,7,0,0,,,,,,,,10_61_8_2,11_54_7_1,,,,10_54_7_2,,,,,XX
10_55_6_0,10,55,6,0,0,,10_55_7_0,,,,10_58_7,,10_62_7_2,11_55_6_0,,,,10_55_6_0,,,,10_54_9_0;10_54_9_1,XX
10_55_6_1,10,55,6,0,0,,,,,,,,,11_55_6_2,,,,10_55_6_1,,,,,XX
10_56_5,10,56,5,0,0,,10_56_6_1,,,,10_59_6_0,,10_63_6,11_56_5,,,,10_56_5,,,,10_55_9_0;10_55_9_1;10_55_9_2,XX
11_41_20,11,41,20,0,0,,,,,,,,,12_41_20,,,,11_41_20,,,,,XX
11_49_12,11,49,12,0,0,,,,11_50_13,,,,,12_49_12,,,0_40_11,11_49_12,,4,11_48_16,,XX
11_50_11,11,50,11,0,0,,,,11_51_12_0,,,,,12_50_11,21_40_10,,0_41_10_0,11_50_11,,,,,XX
11_51_10,11,51,10,0,0,,,,,,,,,12_51_10,,,0_42_9,11_51_10,,,,,XX
11_52_9_0,11,52,9,0,0,,,,,,,,,12_52_9_0,21_42_8,,0_43_8,11_52_9_0,,,,,XX
11_52_9_1,11,52,9,0,0,,,,,,,,,12_52_9_1,,,,11_52_9_1,,,,,XX
11_52_9_2,11,52,9,0,0,,,,,,,,,12_52_9_2,,,,11_52_9_2,,,,,XX
11_53_8_0,11,53,8,0,0,,,,,,11_56_9_0,,,12_53_8_1,,,,11_53_8_0,,,,,XX
11_53_8_1,11,53,8,0,0,,,,,,,,,12_53_8_2,,,,11_53_8_1,,,,,XX
11_54_7_0,11,54,7,0,0,,,,,,11_57_8_1,,,12_54_7_0,,,,11_54_7_0,,,,,XX
11_54_7_1,11,54,7,0,0,,,,,,,,11_61_8_0,12_54_7_2,,,,11_54_7_1,,,,,XX
11_55_6_0,11,55,6,0,0,,11_55_7_0,,,,11_58_7_0,,,12_55_6_2,,,,11_55_6_0,,,,,XX
11_55_6_1,11,55,6,0,0,,11_55_7_2,,11_56_7_0;11_56_7_1,,11_58_7_0,,11_62_7_0,12_55_6_3,21_45_5_0,,0_46_5,11_55_6_1,,,,,XX
11_55_6_2,11,55,6,0,0,,,,,,,,,12_55_6_4,,,,11_55_6_2,,,,,XX
11_56_5,11,56,5,0,0,,11_56_6_2,,,,,,,12_56_5_1,,,,11_56_5,,,,,XX
12_41_20,12,41,20,0,0,,,,,,,,,13_41_20,,,,12_41_20,,,,,XX
12_44_17,12,44,17,0,0,,,,,,,,,13_44_17,23_33_16,,,12_44_17,,,,,XX
12_47_14,12,47,14,0,0,,,,,,,,,,,,,12_47_14,,,,,XX
12_49_12,12,49,12,0,0,,,,,,,,,,,,,12_49_12,,4,12_48_16,,XX
12_50_11,12,50,11,0,0,,,,12_51_12_0,,,,,,,,,12_50_11,,,,,XX
12_51_10,12,51,10,0,0,,,,,,,,,,,,,12_51_10,,,,,XX
12_52_9_0,12,52,9,0,0,,,,,,,,,,,,,12_52_9_0,,,,,XX
12_52_9_1,12,52,9,0,0,,,,,,,,,,,,,12_52_9_1,,,,,XX
12_52_9_2,12,52,9,0,0,,,,,,,,,13_52_9,,,,12_52_9_2,,,,,XX
12_53_8_0,12,53,8,0,0,,12_53_9_0,,,,,,,,23_42_7,,,12_53_8_0,,,,,XX
12_53_8_1,12,53,8,0,0,,,,,,12_56_9_1,,,,,,,12_53_8_1,,,,,XX
12_53_8_2,12,53,8,0,0,,,,,,,,,13_53_8,,,,12_53_8_2,,,,,XX
12_54_7_0,12,54,7,0,0,,,,,,12_57_8_1,,,,,,,12_54_7_0,,,,,XX
12_54_7_1,12,54,7,0,0,,12_54_8_0,,12_55_8_2,,12_57_8_1;12_57_8_2,,,,23_43_6,,,12_54_7_1,,,,,XX
12_54_7_2,12,54,7,0,0,,,,,,,,12_61_8_0,13_54_7,,,,12_54_7_2,,,,,XX
12_55_6_0,12,55,6,0,0,,12_55_7_0,,12_56_7_0,,,,12_62_7_0,,23_44_5_1,,,12_55_6_0,,,,,XX
12_55_6_1,12,55,6,0,0,,,,,,12_58_7_0;12_58_7_1,,,13_55_6_0,23_44_5_0,,,12_55_6_1,,,,12_54_9_0,XX
12_55_6_2,12,55,6,0,0,,,,,,,,,13_55_6_1,,,,12_55_6_2,,,,,XX
12_55_6_3,12,55,6,0,0,,12_55_7_3,,12_56_7_0;12_56_7_4,,,,12_62_7_1,13_55_6_2,,,,12_55_6_3,,,,,XX
12_55_6_4,12,55,6,0,0,,,,,,,,,13_55_6_3,,,,12_55_6_4,,,,,XX
12_56_5_0,12,56,5,0,0,,12_56_6_0,,,,,,,,23_45_4,,,12_56_5_0,,,,,XX
12_56_5_1,12,56,5,0,0,,12_56_6_4,,,,,,,13_56_5_0,,,,12_56_5_1,,,,,XX
13_41_20,13,41,20,0,0,,,,,,,,,14_41_20,,,,13_41_20,,,,,XX
13_44_17,13,44,17,0,0,,,,,,,,,,,6_49_19,0_33_16,13_44_17,,,,,XX
13_52_9,13,52,9,0,0,,,,,,,,,14_52_9,,6_57_11,,13_52_9,,,,,XX
13_53_8,13,53,8,0,0,,,,,,,,,14_53_8,,,,13_53_8,,,,,XX
13_54_7,13,54,7,0,0,,,,,,,,,14_54_7,,,,13_54_7,,,,,XX
13_55_6_0,13,55,6,0,0,,,,,,13_58_7,,,14_55_6_0,,6_60_8_2,,13_55_6_0,,,,,XX
13_55_6_1,13,55,6,0,0,,,,,,,,,14_55_6_1,,6_60_8_0,,13_55_6_1,,,,,XX
13_55_6_2,13,55,6,0,0,,13_55_7_1,,13_56_7_0,,,,13_62_7_0,14_55_6_2,,6_60_8_1,,13_55_6_2,,,,,XX
13_55_6_3,13,55,6,0,0,,,,,,,,,14_55_6_3,,,,13_55_6_3,,,,,XX
13_56_5_0,13,56,5,0,0,,13_56_6_2,,,,,,,14_56_5_1,,6_61_7_0,,13_56_5_0,,,,,XX
13_56_5_1,13,56,5,0,0,,13_56_6_1;13_56_6_3,,13_57_6,,,,13_63_6_0;13_63_6_1,14_56_5_2,25_44_4_0,6_61_7_0;6_61_7_1;6_61_7_2,,13_56_5_1,,,,,XX
14_41_20,14,41,20,0,0,,,,,,,,,15_41_20,,,,14_41_20,,,,,XX
14_44_17,14,44,17,0,0,,14_44_18,,,,,,,,27_31_16,,,14_44_17,,,,,XX
14_51_10,14,51,10,0,0,,,,,,,,,,27_38_9_0,,,14_51_10,,,,,XX
14_52_9,14,52,9,0,0,,,,,,,,,15_52_9,,,,14_52_9,,,,,XX
14_53_8,14,53,8,0,0,,,,,,,,,15_53_8_0,,,,14_53_8,,,,,XX
14_54_7,14,54,7,0,0,,,,,,,,,15_54_7_1,,,,14_54_7,,,,,XX
14_55_6_0,14,55,6,0,0,,,,,,,,,,,,,14_55_6_0,,,,,XX
14_55_6_1,14,55,6,0,0,,,,,,,,,15_55_6_0,,,,14_55_6_1,,,,,XX
14_55_6_2,14,55,6,0,0,,14_55_7_1,,14_56_7_1,,,,14_62_7_2,15_55_6_2,,,,14_55_6_2,,,,,XX
14_55_6_3,14,55,6,0,0,,,,,,,,,15_55_6_4,,,,14_55_6_3,,,,,XX
14_56_5_0,14,56,5,0,0,,,,14_57_6_1,,,,,,27_43_4,,,14_56_5_0,,,,,XX
14_56_5_1,14,56,5,0,0,,14_56_6_1,,,,,,,15_56_5_0,,,,14_56_5_1,,,,,XX
14_56_5_2,14,56,5,0,0,,14_56_6_0;14_56_6_2,,,,,,14_63_6_0;14_63_6_1,15_56_5_1,,,,14_56_5_2,,,,,XX
15_41_20,15,41,20,0,0,,,,,,,,,16_41_20,,,,15_41_20,,,,,XX
15_46_15_0,15,46,15,0,0,,,,,,,,,16_46_15_0,,,,15_46_15_0,,,,,XX
15_46_15_1,15,46,15,0,0,,15_46_16,,,,,,,16_46_15_2,,,,15_46_15_1,,,,,XX
15_50_11,15,50,11,0,0,,,,,,,,,16_50_11,,,,15_50_11,,,,,XX
15_52_9,15,52,9,0,0,,,,,,,,,16_52_9_1,,,,15_52_9,,,,,XX
15_53_8_0,15,53,8,0,0,,,,,,,,,16_53_8_0,,,,15_53_8_0,,,,,XX
15_53_8_1,15,53,8,0,0,,,,,,,,,16_53_8_1,29_39_7,,0_40_7,15_53_8_1,,,,,XX
15_54_7_0,15,54,7,0,0,,,,,,,,,16_54_7_0,,,0_41_6_0,15_54_7_0,,,,,XX
15_54_7_1,15,54,7,0,0,,,,,,,,,16_54_7_1,,,,15_54_7_1,,,,,XX
15_55_6_0,15,55,6,0,0,,,,,,,,,16_55_6_0,,,,15_55_6_0,,,,,XX
15_55_6_1,15,55,6,0,0,,,,15_56_7_0;15_56_7_1,,,,,16_55_6_1,29_41_5_0,,,15_55_6_1,,,,,XX
15_55_6_2,15,55,6,0,0,,15_55_7_1,,15_56_7_0,,,,15_62_7_1,16_55_6_4,,,,15_55_6_2,,,,,XX
15_55_6_3,15,55,6,0,0,,,,15_56_7_0,,,,15_62_7_2,16_55_6_5,29_41_5_1,,0_42_5,15_55_6_3,,,,,XX
15_55_6_4,15,55,6,0,0,,,,,,,,,16_55_6_6,,,,15_55_6_4,,,,,XX
15_56_5_0,15,56,5,0,0,,15_56_6_1,,,,,,,16_56_5_1,,,,15_56_5_0,,,,,XX
15_56_5_1,15,56,5,0,0,,15_56_6_0;15_56_6_2,,,,,,15_63_6_0;15_63_6_2,16_56_5_2,,,,15_56_5_1,,,,,XX
16_41_20,16,41,20,0,0,,,,,,,,,17_41_20,,,,16_41_20,,,,,XX
16_46_15_0,16,46,15,0,0,,,,,,,,,,,,,16_46_15_0,,,,,XX
16_46_15_1,16,46,15,0,0,,16_46_16_0,,,,,,,,31_31_14,,,16_46_15_1,,,,,XX
16_46_15_2,16,46,15,0,0,,16_46_16_1,,,,,,,17_46_15,,,,16_46_15_2,,,,,XX
16_50_11,16,50,11,0,0,,,,,,,,,,,,,16_50_11,,,,,XX
16_52_9_0,16,52,9,0,0,,,,16_53_10,,,,,17_52_9,31_37_8,,,16_52_9_0,,,,16_51_13,XX
16_52_9_1,16,52,9,0,0,,,,,,,,,,,,,16_52_9_1,,,,,XX
16_53_8_0,16,53,8,0,0,,,,,,,,,,,,,16_53_8_0,,,,,XX
16_53_8_1,16,53,8,0,0,,,,,,,,,17_53_8,,,,16_53_8_1,,,,,XX
16_54_7_0,16,54,7,0,0,,,,,,,,,,,,,16_54_7_0,,,,,XX
16_54_7_1,16,54,7,0,0,,,,,,,,,17_54_7,,,,16_54_7_1,,,,,XX
